Timestamp;Market Long proba (%);Market Short proba (%);Order Type;Market Mid;Holding;Holding Value;BTC;Port
26:15.6;0.148648;0.241104;-1;4260.32;1;99515.615;0.986188609;0.99515615
27:23.0;0.119375;0.290385;-1;4260.415;1;99515.71;0.9862106;0.9951571
28:30.4;0.0963379;0.34225;-1;4264.995;1;99520.29;0.987270789;0.9952029
29:37.9;0.123487;0.282507;-1;4265.015;1;99520.31;0.987275419;0.9952031
30:45.4;0.157926;0.228264;-1;4265.015;1;99520.31;0.987275419;0.9952031
31:52.9;0.19841;0.18308;-1;4265.015;1;99520.31;0.987275419;0.9952031
33:00.5;0.244166;0.146552;-1;4274.975;1;99530.27;0.989580982;0.9953027
34:07.8;0.294029;0.117535;-1;4274.975;1;99530.27;0.989580982;0.9953027
35:15.3;0.346078;0.0948714;-1;4274.975;1;99530.27;0.989580982;0.9953027
36:22.8;0.3983;0.0773205;-1;4294.435;1;99549.73;0.994085628;0.9954973
37:30.6;0.448972;0.0637418;-1;4294.435;1;99549.73;0.994085628;0.9954973
38:38.2;0.496579;0.0532423;-1;4294.465;1;99549.76;0.994092572;0.9954976
39:45.9;0.540253;0.0450781;0;4309.49;2;99564.785;0.997570593;0.99564785
40:53.5;0.579596;0.03868;0;4315.215;3;99576.235;0.998895829;0.99576235
42:01.6;0.614721;0.0335995;0;4317.57;4;99583.3;0.99944097;0.995833
43:09.3;0.645853;0.02952;0;4316.005;5;99577.04;0.999078701;0.9957704
44:17.1;0.673241;0.0262181;0;4315.375;6;99573.89;0.998932867;0.9957389
45:24.8;0.697385;0.0235056;0;4303.985;7;99505.55;0.996296283;0.9950555
46:32.6;0.628543;0.0317431;0;4309.985;8;99547.55;0.997685177;0.9954755
47:40.3;0.553975;0.042754;0;4309.985;9;99547.55;0.997685177;0.9954755
48:48.0;0.477558;0.0572148;-1;4309.015;9;99538.82;0.997460639;0.9953882
49:56.6;0.512843;0.0500572;0;4309.015;10;99538.82;0.997460639;0.9953882
51:04.2;0.438607;0.0662958;-1;4305.675;10;99505.42;0.996687488;0.9950542
52:12.0;0.366441;0.0875171;-1;4293.55;10;99384.17;0.993880766;0.9938417
53:19.6;0.300727;0.114253;-1;4308.795;10;99536.62;0.997409713;0.9953662
54:27.2;0.243717;0.14686;-1;4306.995;10;99518.62;0.996993045;0.9951862
55:34.7;0.286752;0.12125;-1;4309.405;10;99542.72;0.997550917;0.9954272
56:42.3;0.338235;0.0979085;-1;4309.425;10;99542.92;0.997555547;0.9954292
57:50.1;0.39041;0.0797123;-1;4301.52;10;99463.87;0.99572568;0.9946387
58:58.1;0.324928;0.103342;-1;4302.85;10;99477.17;0.996033551;0.9947717
00:06.1;0.264506;0.133638;-1;4303.055;10;99479.22;0.996081005;0.9947922
01:13.7;0.213049;0.17006;-1;4303.065;10;99479.32;0.99608332;0.9947932
02:21.7;0.254647;0.13969;-1;4304.995;10;99498.62;0.996530081;0.9949862
03:29.6;0.304704;0.112361;-1;4306.995;10;99518.62;0.996993045;0.9951862
04:37.6;0.356845;0.0908941;-1;4314.995;10;99598.62;0.998844903;0.9959862
05:45.9;0.408879;0.0742445;-1;4319.935;10;99648.02;0.999988426;0.9964802
06:53.9;0.458965;0.0613795;-1;4319.935;10;99648.02;0.999988426;0.9964802
08:01.9;0.505744;0.0514256;0;4319.995;11;99648.62;1.000002315;0.9964862
09:09.9;0.548415;0.0436838;0;4319.995;12;99648.62;1.000002315;0.9964862
10:18.1;0.586755;0.0376007;0;4319.995;13;99648.62;1.000002315;0.9964862
11:26.1;0.620901;0.0327609;0;4319.995;14;99648.62;1.000002315;0.9964862
12:34.6;0.576354;0.0273648;0;4323.995;15;99704.62;1.000928244;0.9970462
13:42.7;0.605352;0.024346;0;4323.995;15;99704.62;1.000928244;0.9970462
14:50.9;0.636894;0.0213562;0;4319.995;15;99644.62;1.000002315;0.9964462
15:59.1;0.591575;0.0177016;0;4319.955;15;99644.02;0.999993056;0.9964402
17:07.2;0.515175;0.023975;0;4318.455;15;99621.52;0.999645832;0.9962152
18:15.4;0.437747;0.032438;-1;4317.005;15;99599.77;0.999310183;0.9959977
19:25.3;0.363739;0.0436638;-1;4319.995;15;99644.62;1.000002315;0.9964462
20:33.6;0.405797;0.0368133;-1;4325.015;15;99719.92;1.001164356;0.9971992
21:43.0;0.455156;0.0302984;-1;4320.63;15;99654.145;1.000149306;0.99654145
22:51.3;0.50205;0.0252354;0;4316.095;15;99586.12;0.999099534;0.9958612
23:59.6;0.42587;0.0339927;-1;4301.525;15;99367.57;0.995726837;0.9936757
25:08.0;0.352369;0.0457776;-1;4315.035;15;99570.22;0.998854163;0.9957022
26:16.3;0.286076;0.0611556;-1;4319.995;15;99644.62;1.000002315;0.9964462
27:24.7;0.329702;0.0503923;-1;4321.995;15;99674.62;1.000465279;0.9967462
28:32.8;0.381616;0.0405803;-1;4321.34;15;99664.795;1.000313658;0.99664795
29:41.2;0.432804;0.0330758;-1;4319.995;15;99644.62;1.000002315;0.9964462
30:49.8;0.403453;0.0294265;-1;4315.495;15;99577.12;0.998960645;0.9957712
31:57.9;0.332405;0.0395528;-1;4315.005;15;99569.77;0.998847218;0.9956977
33:07.7;0.268019;0.0530309;-1;4315.005;15;99569.77;0.998847218;0.9956977
34:16.4;0.212693;0.0705467;-1;4312.43;15;99531.145;0.998251151;0.99531145
35:24.9;0.166805;0.0929066;-1;4313.07;15;99540.745;0.9983993;0.99540745
36:33.4;0.129827;0.120829;-1;4314.225;15;99558.07;0.998666662;0.9955807
37:41.9;0.100707;0.154766;-1;4310.25;15;99498.445;0.99774652;0.99498445
38:50.4;0.0781649;0.194733;-1;4307.955;15;99464.02;0.997215268;0.9946402
39:58.9;0.0609309;0.240135;-1;4292.985;15;99239.47;0.993749978;0.9923947
41:07.6;0.047832;0.289866;-1;4286.235;15;99138.22;0.992187473;0.9913822
42:16.3;0.0379545;0.341997;-1;4303.595;15;99398.62;0.996206005;0.9939862
43:24.9;0.0305472;0.394218;-1;4304.545;15;99412.87;0.996425914;0.9941287
44:33.4;0.0409963;0.324173;-1;4305.515;15;99427.42;0.996650451;0.9942742
45:42.2;0.054968;0.260647;-1;4308.005;15;99464.77;0.997226842;0.9946477
46:51.0;0.0730407;0.206495;-1;4309.985;15;99494.47;0.997685177;0.9949447
48:00.1;0.0960704;0.161731;-1;4311.395;15;99515.62;0.998011567;0.9951562
49:08.7;0.124756;0.125765;-1;4314.995;15;99569.62;0.998844903;0.9956962
50:17.4;0.159517;0.0975062;-1;4314.995;15;99569.62;0.998844903;0.9956962
51:26.1;0.20025;0.0756941;-1;4314.995;15;99569.62;0.998844903;0.9956962
52:35.1;0.246248;0.0590588;-1;4314.995;15;99569.62;0.998844903;0.9956962
53:44.0;0.234684;0.0556365;-1;4314.995;15;99569.62;0.998844903;0.9956962
54:52.7;0.220988;0.0516839;-1;4316.095;15;99586.12;0.999099534;0.9958612
56:01.3;0.265448;0.0410277;-1;4317.975;15;99614.32;0.999534721;0.9961432
57:10.1;0.316192;0.0323541;-1;4317.305;15;99604.27;0.999379627;0.9960427
58:18.9;0.368439;0.025818;-1;4317.305;15;99604.27;0.999379627;0.9960427
59:27.9;0.420038;0.0209014;-1;4317.305;15;99604.27;0.999379627;0.9960427
00:36.8;0.347345;0.0282308;-1;4311.735;15;99520.72;0.998090271;0.9952072
01:45.8;0.280749;0.0381003;-1;4317.985;15;99614.47;0.999537035;0.9961447
02:54.9;0.324246;0.0312162;-1;4318.385;15;99620.47;0.999629628;0.9962047
04:03.6;0.375938;0.0250234;-1;4318.385;15;99620.47;0.999629628;0.9962047
05:12.2;0.427318;0.0203003;-1;4318.995;15;99629.62;0.999770833;0.9962962
06:21.2;0.476166;0.0167249;-1;4316.27;15;99588.745;0.999140043;0.99588745
07:30.2;0.400023;0.0226645;-1;4315.57;15;99578.245;0.998978006;0.99578245
08:39.2;0.328162;0.0306829;-1;4315.095;15;99571.12;0.998868052;0.9957112
09:49.0;0.263889;0.0413463;-1;4315.095;15;99571.12;0.998868052;0.9957112
10:58.1;0.208753;0.0553604;-1;4315.045;15;99570.37;0.998856478;0.9957037
12:07.3;0.163058;0.0735258;-1;4315.015;15;99569.92;0.998849533;0.9956992
13:16.1;0.126267;0.0966492;-1;4315.015;15;99569.92;0.998849533;0.9956992
14:25.2;0.0973206;0.125424;-1;4315.015;15;99569.92;0.998849533;0.9956992
15:34.3;0.0749503;0.160249;-1;4315.015;15;99569.92;0.998849533;0.9956992
16:43.2;0.0722464;0.154984;-1;4314.195;15;99557.62;0.998659718;0.9955762
17:52.4;0.056344;0.193031;-1;4312.425;15;99531.07;0.998249994;0.9953107
19:01.5;0.0437026;0.238112;-1;4314.235;15;99558.22;0.998668977;0.9955822
20:10.8;0.0341948;0.287445;-1;4312.115;15;99526.42;0.998178234;0.9952642
21:20.0;0.0270689;0.339219;-1;4314.135;15;99556.72;0.998645829;0.9955672
22:29.2;0.03639;0.27442;-1;4310.12;15;99496.495;0.997716427;0.99496495
23:38.4;0.0297264;0.317961;-1;4309.005;15;99479.77;0.997458325;0.9947977
24:47.7;0.0237729;0.369691;-1;4309.145;15;99481.87;0.997490732;0.9948187
25:56.9;0.0192451;0.421257;-1;4311.595;15;99518.62;0.998057864;0.9951862
27:06.3;0.0260269;0.348321;-1;4315.595;15;99578.62;0.998983793;0.9957862
28:15.7;0.0351742;0.281497;-1;4314.995;15;99569.62;0.998844903;0.9956962
29:25.1;0.0472806;0.223487;-1;4316.455;15;99591.52;0.999182868;0.9959152
30:34.6;0.0631049;0.174955;-1;4323.625;15;99699.07;1.000842596;0.9969907
31:44.0;0.0834832;0.135551;-1;4324.635;15;99714.22;1.001076393;0.9971422
32:53.3;0.109194;0.104361;-1;4324.97;15;99719.245;1.001153939;0.99719245
34:02.7;0.140807;0.0801672;-1;4326.43;15;99741.145;1.001491903;0.99741145
35:12.2;0.178474;0.0616901;-1;4326.875;15;99747.82;1.001594913;0.9974782
36:22.1;0.221856;0.047707;-1;4326.865;15;99747.67;1.001592598;0.9974767
37:31.9;0.26993;0.0371943;-1;4326.865;15;99747.67;1.001592598;0.9974767
38:41.4;0.321065;0.0293184;-1;4319.48;15;99636.895;0.999883101;0.99636895
39:51.1;0.258483;0.0393619;-1;4319.19;15;99632.545;0.999815972;0.99632545
41:00.7;0.204018;0.052785;-1;4320.825;15;99657.07;1.000194445;0.9965707
42:10.0;0.159015;0.0702344;-1;4324.505;15;99712.27;1.0010463;0.9971227
43:19.7;0.195672;0.0554568;-1;4319.565;15;99638.17;0.999902777;0.9963817
44:29.2;0.240927;0.0430636;-1;4320.945;15;99658.87;1.000222223;0.9965887
45:38.8;0.290441;0.0337184;-1;4320.975;15;99659.32;1.000229167;0.9965932
46:50.6;0.232169;0.0451072;-1;4320.005;15;99644.77;1.00000463;0.9964477
48:00.1;0.274542;0.0363702;-1;4310.005;15;99494.77;0.997689807;0.9949477
49:09.9;0.218501;0.0486037;-1;4310.005;15;99494.77;0.997689807;0.9949477
50:19.6;0.170806;0.0648439;-1;4310.005;15;99494.77;0.997689807;0.9949477
51:29.4;0.132219;0.0857102;-1;4310.005;15;99494.77;0.997689807;0.9949477
52:39.2;0.126144;0.0815711;-1;4300.015;15;99344.92;0.995377299;0.9934492
53:49.2;0.0975027;0.106083;-1;4305.52;15;99427.495;0.996651609;0.99427495
54:59.1;0.0747428;0.136973;-1;4300.235;15;99348.22;0.995428225;0.9934822
56:08.9;0.0573599;0.174029;-1;4300.005;15;99344.77;0.995374984;0.9934477
57:18.8;0.0442665;0.216798;-1;4300.005;15;99344.77;0.995374984;0.9934477
58:28.7;0.0344305;0.264464;-1;4305.91;15;99433.345;0.996741887;0.99433345
59:38.5;0.0460384;0.209901;-1;4309.995;15;99494.62;0.997687492;0.9949462
00:48.4;0.0615085;0.163615;-1;4309.995;15;99494.62;0.997687492;0.9949462
01:58.3;0.0814559;0.126315;-1;4305.305;15;99424.27;0.99660184;0.9942427
03:09.7;0.0637297;0.158502;-1;4309.455;15;99486.52;0.997562492;0.9948652
04:20.0;0.0490991;0.198913;-1;4308.125;15;99466.57;0.99725462;0.9946657
05:30.0;0.0380601;0.244738;-1;4309.995;15;99494.62;0.997687492;0.9949462
06:40.0;0.0507502;0.193425;-1;4315.15;15;99571.945;0.998880783;0.99571945
07:50.1;0.0675994;0.150268;-1;4315.53;15;99577.645;0.998968746;0.99577645
09:00.0;0.0891979;0.115761;-1;4315.185;15;99572.47;0.998888885;0.9957247
10:10.6;0.116267;0.088798;-1;4310.6;15;99503.695;0.997827539;0.99503695
11:20.7;0.090448;0.114206;-1;4305.83;15;99432.145;0.996723368;0.99432145
12:30.9;0.0693337;0.146829;-1;4305.57;15;99428.245;0.996663183;0.99428245
13:41.1;0.0532668;0.185586;-1;4306.775;15;99446.32;0.996942119;0.9944632
14:51.4;0.0411807;0.229894;-1;4303.97;15;99404.245;0.996292811;0.99404245
16:01.7;0.0321283;0.278638;-1;4300.91;15;99358.345;0.995584475;0.99358345
17:11.6;0.0253552;0.330203;-1;4301.55;15;99367.945;0.995732624;0.99367945
18:21.9;0.0202863;0.382687;-1;4298.695;15;99325.12;0.995071742;0.9932512
19:32.1;0.0164784;0.43454;-1;4293.135;15;99241.72;0.993784701;0.9924172
20:42.5;0.0135929;0.485365;-1;4302.005;15;99374.77;0.995837949;0.9937477
21:52.7;0.0184562;0.405942;-1;4302.005;15;99374.77;0.995837949;0.9937477
23:03.0;0.0250424;0.333045;-1;4301.605;15;99368.77;0.995745356;0.9936877
24:13.3;0.0338657;0.267833;-1;4301.605;15;99368.77;0.995745356;0.9936877
25:23.6;0.0276048;0.311176;-1;4301.075;15;99360.82;0.99562267;0.9936082
26:34.0;0.0220277;0.362938;-1;4301.125;15;99361.57;0.995634244;0.9936157
27:44.5;0.0178005;0.41505;-1;4301.125;15;99361.57;0.995634244;0.9936157
28:55.1;0.0146133;0.466101;-1;4301.125;15;99361.57;0.995634244;0.9936157
30:05.5;0.0198076;0.388562;-1;4301.125;15;99361.57;0.995634244;0.9936157
31:16.0;0.0171351;0.354019;-1;4300.34;15;99349.795;0.995452531;0.99349795
32:26.5;0.0141681;0.399634;-1;4300.005;15;99344.77;0.995374984;0.9934477
33:36.8;0.0115857;0.450496;-1;4300.005;15;99344.77;0.995374984;0.9934477
34:47.2;0.00960495;0.50105;1;4300.005;13;99344.77;0.995374984;0.9934477
35:57.7;0.0080734;0.553511;1;4300.005;11;99344.77;0.995374984;0.9934477
37:08.7;0.00689138;0.505356;1;4304.995;9;99399.66;0.996530081;0.9939966
38:19.2;0.00942542;0.423062;-1;4306.095;9;99409.56;0.996784711;0.9940956
39:29.8;0.0128627;0.348178;-1;4306.095;9;99409.56;0.996784711;0.9940956
40:40.4;0.0175179;0.280688;-1;4302.27;9;99375.135;0.995899291;0.99375135
41:51.1;0.0143008;0.324171;-1;4302.55;9;99377.655;0.995964106;0.99377655
43:01.7;0.0114248;0.376031;-1;4305.995;9;99408.66;0.996761563;0.9940866
44:12.4;0.00925154;0.427898;-1;4308.995;9;99435.66;0.99745601;0.9943566
45:23.0;0.0126033;0.352932;-1;4308.995;9;99435.66;0.99745601;0.9943566
46:33.2;0.0171664;0.284899;-1;4314.485;9;99485.07;0.998726847;0.9948507
47:43.6;0.0233242;0.225623;-1;4316.085;9;99499.47;0.999097219;0.9949947
48:54.3;0.0315734;0.175881;-1;4317.01;9;99507.795;0.99931134;0.99507795
50:05.0;0.0425365;0.135412;-1;4315.51;9;99494.295;0.998964117;0.99494295
51:15.8;0.0569164;0.103378;-1;4330.175;9;99626.28;1.002358804;0.9962628
52:26.6;0.0756105;0.0784218;-1;4330.175;9;99626.28;1.002358804;0.9962628
53:37.6;0.0995177;0.0593451;-1;4330.515;9;99629.34;1.002437508;0.9962934
54:48.3;0.130361;0.0448679;-1;4334.995;9;99669.66;1.003474549;0.9966966
55:59.1;0.175734;0.0336511;-1;4334.995;9;99669.66;1.003474549;0.9966966
57:09.7;0.281464;0.0235637;-1;4339.975;9;99714.48;1.004627331;0.9971448
58:20.5;0.595414;0.0129198;0;4339.975;10;99714.48;1.004627331;0.9971448
59:30.7;0.882107;0.00600547;0;4339.995;11;99714.68;1.004631961;0.9971468
00:41.6;0.941158;0.00395962;0;4341.995;12;99736.68;1.005094925;0.9973668
01:52.8;0.950563;0.00354227;0;4341.995;13;99736.68;1.005094925;0.9973668
03:04.3;0.954449;0.00335664;0;4341.995;14;99736.68;1.005094925;0.9973668
04:15.0;0.957369;0.00321106;0;4341.995;15;99736.68;1.005094925;0.9973668
05:25.9;0.784069;0.00333567;0;4344.125;15;99768.63;1.005587982;0.9976863
06:37.1;0.80033;0.00314534;0;4344.125;15;99768.63;1.005587982;0.9976863
07:48.1;0.866991;0.00234254;0;4344.125;15;99768.63;1.005587982;0.9976863
08:59.1;0.907881;0.00180661;0;4344.125;15;99768.63;1.005587982;0.9976863
10:10.5;0.589037;0.00270568;0;4344.995;15;99781.68;1.005789372;0.9978168
11:21.5;0.636764;0.00235564;0;4344.995;15;99781.68;1.005789372;0.9978168
12:32.8;0.818757;0.00121847;0;4345.015;15;99781.98;1.005794002;0.9978198
13:43.6;0.9078;0.000697673;0;4345.075;15;99782.88;1.005807891;0.9978288
14:54.7;0.932288;0.000546739;0;4339.245;15;99695.43;1.004458349;0.9969543
16:05.9;0.61348;0.00254978;0;4343.675;15;99761.88;1.005483815;0.9976188
17:16.7;0.254987;0.00739849;-1;4345.075;15;99782.88;1.005807891;0.9978288
18:27.9;0.184329;0.00685924;-1;4346.805;15;99808.83;1.006208355;0.9980883
19:38.9;0.28019;0.00438689;-1;4346.785;15;99808.53;1.006203725;0.9980853
20:49.6;0.587191;0.00161796;0;4346.805;15;99808.83;1.006208355;0.9980883
22:00.7;0.878737;0.000460421;0;4346.805;15;99808.83;1.006208355;0.9980883
23:12.0;0.655816;0.000791584;0;4346.805;15;99808.83;1.006208355;0.9980883
24:23.3;0.715497;0.000629626;0;4346.805;15;99808.83;1.006208355;0.9980883
25:34.6;0.400668;0.00117339;-1;4346.925;15;99810.63;1.006236133;0.9981063
26:45.7;0.527431;0.000737218;0;4346.995;15;99811.68;1.006252337;0.9981168
27:56.7;0.810258;0.000221653;0;4346.995;15;99811.68;1.006252337;0.9981168
29:08.1;0.920478;9.98E-05;0;4348.965;15;99841.23;1.006708357;0.9984123
30:21.8;0.941551;8.04E-05;0;4351.995;15;99886.68;1.007409748;0.9988668
31:33.2;0.948093;7.45E-05;0;4354.125;15;99918.63;1.007902805;0.9991863
32:44.3;0.952244;7.09E-05;0;4354.125;15;99918.63;1.007902805;0.9991863
33:56.1;0.955526;6.80E-05;0;4354.125;15;99918.63;1.007902805;0.9991863
35:07.3;0.958252;6.56E-05;0;4354.805;15;99928.83;1.008060213;0.9992883
36:19.1;0.960566;6.36E-05;0;4354.995;15;99931.68;1.008104195;0.9993168
37:30.6;0.962562;6.19E-05;0;4356.995;15;99961.68;1.008567159;0.9996168
38:41.8;0.964307;6.04E-05;0;4359.995;15;100006.68;1.009261606;1.0000668
39:53.6;0.965849;5.91E-05;0;4359.915;15;100005.48;1.009243088;1.0000548
41:05.2;0.967223;5.80E-05;0;4359.995;15;100006.68;1.009261606;1.0000668
42:16.8;0.968457;5.69E-05;0;4359.995;15;100006.68;1.009261606;1.0000668
43:28.6;0.861257;0.000135227;0;4359.145;15;99993.93;1.009064846;0.9999393
44:39.9;0.420373;0.000988135;-1;4359.985;15;100006.53;1.009259291;1.0000653
45:51.6;0.202654;0.00262517;-1;4358.625;15;99986.13;1.008944476;0.9998613
47:03.2;0.139838;0.00404262;-1;4358.625;15;99986.13;1.008944476;0.9998613
48:14.9;0.104265;0.00562502;-1;4359.975;15;100006.38;1.009256977;1.0000638
49:26.5;0.0781179;0.00770824;-1;4359.975;15;100006.38;1.009256977;1.0000638
50:38.1;0.101301;0.00580927;-1;4355.685;15;99942.03;1.008263918;0.9994203
51:49.9;0.0759336;0.0079482;-1;4354.005;15;99916.83;1.007875027;0.9991683
53:01.6;0.056571;0.0108595;-1;4354.005;15;99916.83;1.007875027;0.9991683
54:13.3;0.0419589;0.0148086;-1;4354.005;15;99916.83;1.007875027;0.9991683
55:24.7;0.031035;0.0201399;-1;4354.005;15;99916.83;1.007875027;0.9991683
56:36.5;0.0306384;0.0198797;-1;4354.005;15;99916.83;1.007875027;0.9991683
57:48.3;0.0303483;0.0196894;-1;4354.005;15;99916.83;1.007875027;0.9991683
59:00.1;0.0300645;0.0195033;-1;4354.005;15;99916.83;1.007875027;0.9991683
00:11.9;0.0297859;0.0193206;-1;4355.695;15;99942.18;1.008266232;0.9994218
01:23.8;0.0400544;0.0142888;-1;4355.695;15;99942.18;1.008266232;0.9994218
02:36.5;0.0536727;0.0105525;-1;4354.545;15;99924.93;1.008000028;0.9992493
03:48.3;0.0713652;0.00781109;-1;4354.005;15;99916.83;1.007875027;0.9991683
05:00.5;0.0531966;0.0106522;-1;4354.005;15;99916.83;1.007875027;0.9991683
06:13.4;0.0394301;0.014523;-1;4354.005;15;99916.83;1.007875027;0.9991683
07:25.3;0.029145;0.0197531;-1;4354.015;15;99916.98;1.007877342;0.9991698
08:37.3;0.0390857;0.0146548;-1;4358.335;15;99981.78;1.008877346;0.9998178
09:50.3;0.0524126;0.0108197;-1;4359.355;15;99997.08;1.009113458;0.9999708
11:02.4;0.069768;0.00800462;-1;4360.495;15;100014.18;1.009377347;1.0001418
12:14.2;0.092093;0.00594101;-1;4361.325;15;100026.63;1.009569478;1.0002663
13:26.2;0.121058;0.00442493;-1;4361.59;15;100030.605;1.00963082;1.00030605
14:38.2;0.164219;0.00327492;-1;4361.995;15;100036.68;1.009724571;1.0003668
15:50.2;0.267824;0.00225977;-1;4361.94;15;100035.855;1.009711839;1.00035855
17:02.2;0.595682;0.00120557;0;4361.995;15;100036.68;1.009724571;1.0003668
18:14.4;0.895663;0.000540396;0;4374.055;15;100217.58;1.012516247;1.0021758
19:26.7;0.950692;0.000360432;0;4374.055;15;100217.58;1.012516247;1.0021758
20:38.9;0.958228;0.000329819;0;4374.055;15;100217.58;1.012516247;1.0021758
21:51.2;0.961215;0.000317008;0;4374.125;15;100218.63;1.012532451;1.0021863
23:03.4;0.963497;0.000306902;0;4374.125;15;100218.63;1.012532451;1.0021863
24:15.4;0.965439;0.000298062;0;4374.125;15;100218.63;1.012532451;1.0021863
25:27.6;0.967126;0.00029019;0;4374.995;15;100231.68;1.012733841;1.0023168
26:39.7;0.968609;0.000283111;0;4379.995;15;100306.68;1.013891252;1.0030668
27:51.7;0.969927;0.00027669;0;4382.995;15;100351.68;1.014585699;1.0035168
29:04.1;0.971107;0.000270831;0;4384.995;15;100381.68;1.015048663;1.0038168
30:16.3;0.972171;0.000265456;0;4385.005;15;100381.83;1.015050978;1.0038183
31:28.7;0.973134;0.000260508;0;4389.995;15;100456.68;1.016206075;1.0045668
32:41.1;0.974014;0.000255924;0;4398.975;15;100591.38;1.018284786;1.0059138
33:53.3;0.974821;0.000251655;0;4406.995;15;100711.68;1.020141274;1.0071168
35:05.7;0.975566;0.000247666;0;4419.995;15;100906.68;1.023150543;1.0090668
36:18.1;0.976256;0.000243927;0;4426.085;15;100998.03;1.02456027;1.0099803
37:31.2;0.976895;0.000240419;0;4413.215;15;100804.98;1.021581093;1.0080498
38:43.7;0.977488;0.000237133;0;4416.105;15;100848.33;1.022250077;1.0084833
39:56.0;0.893223;0.000612764;0;4418.275;15;100880.88;1.022752394;1.0088088
41:08.4;0.450609;0.00170599;-1;4424.405;15;100972.83;1.02417138;1.0097283
42:20.8;0.502958;0.00156168;0;4424.405;15;100972.83;1.02417138;1.0097283
43:33.2;0.785535;0.000904661;0;4424.995;15;100981.68;1.024307955;1.0098168
44:45.8;0.921152;0.000530806;0;4425.995;15;100996.68;1.024539437;1.0099668
45:58.3;0.946521;0.000432209;0;4425.995;15;100996.68;1.024539437;1.0099668
47:10.8;0.953059;0.000403174;0;4429.705;15;101052.33;1.025398236;1.0105233
48:23.2;0.956866;0.000385296;0;4429.25;15;101045.505;1.025292912;1.01045505
49:35.7;0.959847;0.000370707;0;4430.935;15;101070.78;1.02568296;1.0107078
50:47.9;0.962326;0.000358134;0;4427.005;15;101011.83;1.024773234;1.0101183
52:00.4;0.756943;0.00101225;0;4427.005;15;101011.83;1.024773234;1.0101183
53:13.3;0.302602;0.00233156;-1;4431.545;15;101079.93;1.025824164;1.0107993
54:25.9;0.38069;0.00200255;-1;4432.34;15;101091.855;1.026008192;1.01091855
55:38.5;0.729168;0.00108581;0;4429.61;15;101050.905;1.025376246;1.01050905
56:51.1;0.920806;0.000564105;0;4432.995;15;101101.68;1.026159813;1.0110168
58:03.8;0.951132;0.000436983;0;4433.005;15;101101.83;1.026162128;1.0110183
59:16.5;0.956924;0.000408396;0;4435.995;15;101146.68;1.02685426;1.0114668
00:29.5;0.960017;0.000392293;0;4439.995;15;101206.68;1.027780189;1.0120668
01:42.4;0.962478;0.000378986;0;4439.995;15;101206.68;1.027780189;1.0120668
02:55.2;0.964564;0.00036733;0;4428.035;15;101027.28;1.025011661;1.0102728
04:07.8;0.775476;0.00101651;0;4434.175;15;101119.38;1.026432962;1.0111938
05:20.7;0.313802;0.00235097;-1;4435.525;15;101139.63;1.026745463;1.0113963
06:33.7;0.168754;0.00363209;-1;4434.995;15;101131.68;1.026622778;1.0113168
07:46.6;0.244124;0.00277136;-1;4428.005;15;101026.83;1.025004716;1.0102683
08:59.3;0.149959;0.00404062;-1;4425.55;15;100990.005;1.024436427;1.00990005
10:12.2;0.109605;0.00556975;-1;4428.005;15;101026.83;1.025004716;1.0102683
11:24.7;0.0819383;0.00762258;-1;4428.005;15;101026.83;1.025004716;1.0102683
12:38.0;0.0793548;0.00736486;-1;4429.615;15;101050.98;1.025377403;1.0105098
13:50.7;0.103726;0.00551911;-1;4429.685;15;101052.03;1.025393607;1.0105203
15:03.6;0.137053;0.0041271;-1;4429.75;15;101053.005;1.025408653;1.01053005
16:16.6;0.195498;0.00306631;-1;4429.715;15;101052.48;1.025400551;1.0105248
17:29.4;0.373379;0.00210651;-1;4429.995;15;101056.68;1.025465366;1.0105668
18:42.6;0.769568;0.00117347;0;4440.53;15;101214.705;1.027904032;1.01214705
19:55.7;0.933784;0.000669237;0;4442.865;15;101249.73;1.028444543;1.0124973
21:08.8;0.95533;0.000552779;0;4421.165;15;100924.23;1.023421378;1.0092423
22:21.4;0.701632;0.00134812;0;4419.995;15;100906.68;1.023150543;1.0090668
23:34.5;0.274091;0.00253373;-1;4421.06;15;100922.655;1.023397072;1.00922655
24:47.9;0.158275;0.00366027;-1;4421.995;15;100936.68;1.023613508;1.0093668
26:01.0;0.22476;0.00284772;-1;4423.665;15;100961.73;1.024000083;1.0096173
27:14.1;0.469115;0.00189426;-1;4426.635;15;101006.28;1.024687586;1.0100628
28:27.4;0.843757;0.00103529;0;4426.995;15;101011.68;1.024770919;1.0101168
29:40.8;0.944386;0.00065331;0;4427.39;15;101017.605;1.024862355;1.01017605
30:54.2;0.956942;0.000576587;0;4427.525;15;101019.63;1.024893605;1.0101963
32:08.3;0.960432;0.000552475;0;4429.885;15;101055.03;1.025439903;1.0105503
33:21.4;0.962854;0.000534815;0;4431.91;15;101085.405;1.025908655;1.01085405
34:34.6;0.964889;0.000519317;0;4437.27;15;101165.805;1.0271494;1.01165805
35:47.9;0.966651;0.000505363;0;4439.025;15;101192.13;1.027555651;1.0119213
37:01.2;0.968195;0.000492696;0;4439.5;15;101199.255;1.027665605;1.01199255
38:14.4;0.96956;0.000481117;0;4439.005;15;101191.83;1.027551022;1.0119183
39:27.7;0.970777;0.000470479;0;4439.015;15;101191.98;1.027553336;1.0119198
